1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,COCOH,COH,CO,Eads (Ry),Eads (eV)
4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,-90.78109096,-46.0331,-44.85,0.10200904,1.388
4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.73366983,-45.94373156,-44.85,0.06006173,0.817
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,-90.85797961,-46.03716011,-44.85,0.0291805,0.397
6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,6,9,4,11,4,11,4,11,-90.79271165,-45.96410886,-44.85,0.02139721,0.291
4,11,4,11,6,9,4,11,4,11,4,11,6,9,6,9,4,11,6,9,4,11,4,11,6,9,-90.84547017,-46.0395157,-44.85,0.04404553,0.599
4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.70853381,-45.92521025,-44.85,0.06667644,0.907
4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,-90.86431177,-46.03726603,-44.85,0.02295426,0.312
4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.7786752,-45.93798321,-44.85,0.00930801,0.127
4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,-90.78330994,-46.02825917,-44.85,0.09494923,1.292
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.78759157,-46.025202,-44.85,0.08761043,1.192
6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,-90.78271782,-45.93215126,-44.85,-0.00056656,-0.008
4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.79647738,-46.03343951,-44.85,0.08696213,1.183
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.73789584,-45.94518748,-44.85,0.05729164,0.779
6,9,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,6,9,6,9,6,9,-90.87335085,-46.03277406,-44.85,0.00942321,0.128
6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,6,9,6,9,-90.84861516,-45.99329033,-44.85,-0.00532483,-0.072
4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7326415,-45.940488,-44.85,0.0578465,0.787
6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.79475415,-46.03255736,-44.85,0.08780321,1.195
4,11,6,9,6,9,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.77771662,-45.94152048,-44.85,0.01380386,0.188
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.73258624,-45.94046426,-44.85,0.05787802,0.787
4,11,4,11,4,11,4,11,6,9,6,9,6,9,4,11,4,11,4,11,4,11,6,9,4,11,-90.79801793,-45.9500108,-44.85,0.00199287,0.027
4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.74042428,-45.95167878,-44.85,0.0612545,0.833
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,6,9,4,11,-90.83036672,-45.98766002,-44.85,0.0072933,0.099
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,6,9,-90.84104233,-46.03279358,-44.85,0.04175125,0.568
6,9,4,11,4,11,4,11,4,11,6,9,4,11,6,9,6,9,4,11,4,11,4,11,4,11,-90.75625976,-45.96214531,-44.85,0.05588555,0.760
4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7386395,-45.94698816,-44.85,0.05834866,0.794
4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,6,9,-90.81147911,-46.04091576,-44.85,0.07943665,1.081
4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,-90.75140979,-45.96197201,-44.85,0.06056222,0.824
4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.74144908,-45.94754062,-44.85,0.05609154,0.763
6,9,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,-90.78653974,-45.96654578,-44.85,0.03000604,0.408
6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7256831,-45.93535546,-44.85,0.05967236,0.812
6,9,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.7074514,-45.92879577,-44.85,0.07134437,0.971
4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.77123924,-45.92696707,-44.85,0.00572783,0.078
4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.77626083,-46.02340601,-44.85,0.09714518,1.322
6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,-90.8444645,-46.04229779,-44.85,0.04783329,0.651
4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,6,9,-90.83445963,-46.01466769,-44.85,0.03020806,0.411
6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,-90.79290155,-45.94514261,-44.85,0.00224106,0.030
4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.72651142,-45.94721582,-44.85,0.0707044,0.962
4,11,6,9,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,6,9,4,11,6,9,-90.83795002,-46.03270946,-44.85,0.04475944,0.609
4,11,4,11,6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73701743,-45.94531029,-44.85,0.05829286,0.793
4,11,6,9,6,9,6,9,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.72294469,-45.93675565,-44.85,0.06381096,0.868
4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,-90.7501749,-45.95724428,-44.85,0.05706938,0.776
4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,6,9,4,11,4,11,4,11,-90.79032762,-45.95601124,-44.85,0.01568362,0.213
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.78545073,-46.03327455,-44.85,0.09782382,1.331
6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.74301229,-45.94915757,-44.85,0.05614528,0.764
4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,-90.77853179,-46.03890724,-44.85,0.11037545,1.502
4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,6,9,4,11,6,9,4,11,-90.83851677,-46.03924727,-44.85,0.0507305,0.690
6,9,4,11,6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.80830854,-46.04082723,-44.85,0.08251869,1.123
4,11,6,9,4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.72078666,-45.93106373,-44.85,0.06027707,0.820
4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.73264853,-45.94398126,-44.85,0.06133273,0.834
6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,-90.8034875,-45.9508571,-44.85,-0.0026304,-0.036
4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7378986,-45.94518125,-44.85,0.05728265,0.779
4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7265231,-45.94720369,-44.85,0.07068059,0.962
4,11,6,9,4,11,6,9,4,11,4,11,6,9,6,9,4,11,4,11,4,11,6,9,4,11,-90.77713077,-45.95717927,-44.85,0.0300485,0.409
4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,-90.80231435,-46.03832709,-44.85,0.08601274,1.170
4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,-90.80431113,-46.0365712,-44.85,0.08226007,1.119
4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,6,9,4,11,6,9,4,11,-90.78121116,-46.0170812,-44.85,0.08587004,1.168
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,-90.83170805,-46.03385707,-44.85,0.05214902,0.710
6,9,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,6,9,6,9,6,9,4,11,-90.85957246,-46.00714858,-44.85,-0.00242388,-0.033
4,11,6,9,4,11,4,11,6,9,4,11,6,9,6,9,4,11,4,11,4,11,6,9,4,11,-90.79060101,-45.9348417,-44.85,-0.00575931,-0.078
4,11,6,9,6,9,4,11,4,11,6,9,4,11,6,9,4,11,4,11,6,9,6,9,4,11,-90.87179035,-46.02995302,-44.85,0.00816267,0.111
6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.72978619,-45.93563723,-44.85,0.05585104,0.760
6,9,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.74059202,-45.95446727,-44.85,0.06387525,0.869
4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,-90.82942983,-46.03111438,-44.85,0.05168455,0.703
4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,6,9,-90.79769952,-46.0356091,-44.85,0.08790958,1.196
4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,6,9,4,11,-90.84101573,-46.04076091,-44.85,0.04974518,0.677
4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.73878542,-45.94302975,-44.85,0.05424433,0.738
4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,6,9,-90.8233412,-46.02530192,-44.85,0.05196072,0.707
4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.80136973,-46.02092795,-44.85,0.06955822,0.946
4,11,4,11,4,11,6,9,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,-90.74892525,-45.95691983,-44.85,0.05799458,0.789
4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.71254106,-45.93479677,-44.85,0.07225571,0.983
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,6,9,-90.79359459,-46.0284452,-44.85,0.08485061,1.154
4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,6,9,-90.84349439,-46.06434886,-44.85,0.07085447,0.964
4,11,6,9,4,11,6,9,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.73103786,-45.93683211,-44.85,0.05579425,0.759
6,9,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73683913,-45.94996905,-44.85,0.06312992,0.859
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.78757772,-46.02520794,-44.85,0.08763022,1.192
4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,6,9,4,11,6,9,4,11,-90.80886901,-45.95752393,-44.85,-0.00134508,-0.018
6,9,4,11,6,9,4,11,6,9,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.74175894,-45.94784513,-44.85,0.05608619,0.763
6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,-90.80097884,-45.94905133,-44.85,-0.00192751,-0.026
4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,-90.80010247,-46.03266306,-44.85,0.08256059,1.123
4,11,6,9,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.71793048,-45.93346793,-44.85,0.06553745,0.892
6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,-90.79176369,-45.94144106,-44.85,-0.00032263,-0.004
4,11,4,11,6,9,4,11,4,11,4,11,6,9,6,9,4,11,6,9,4,11,6,9,4,11,-90.75541619,-45.94693841,-44.85,0.04152222,0.565
4,11,6,9,4,11,6,9,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.73523607,-45.94097301,-44.85,0.05573694,0.758
6,9,6,9,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,6,9,4,11,-90.7922284,-45.93775664,-44.85,-0.00447176,-0.061
4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.7950473,-46.03930119,-44.85,0.09425389,1.282
4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.79888833,-46.037497,-44.85,0.08860867,1.206
4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,6,9,4,11,4,11,-90.83612142,-46.03879627,-44.85,0.05267485,0.717
4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.72541135,-45.93128379,-44.85,0.05587244,0.760
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,-90.7903706,-46.027054,-44.85,0.0866834,1.179
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,-90.83157561,-46.03386499,-44.85,0.05228938,0.711
6,9,6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.70767068,-45.94182142,-44.85,0.08415074,1.145
6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,-90.79492373,-45.92136002,-44.85,-0.02356371,-0.321
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,6,9,-90.83031677,-45.98764882,-44.85,0.00733205,0.100
4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.78712146,-46.01841805,-44.85,0.08129659,1.106
4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.77124521,-46.01947405,-44.85,0.09822884,1.336
4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.79644981,-46.03235537,-44.85,0.08590556,1.169
4,11,6,9,4,11,6,9,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,-90.77128948,-45.95361888,-44.85,0.0323294,0.440
4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,-90.77544793,-45.92982443,-44.85,0.0043765,0.060
4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,6,9,6,9,4,11,6,9,-90.85221798,-46.00273539,-44.85,0.00051741,0.007
4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,6,9,4,11,6,9,-90.79386264,-46.01122203,-44.85,0.06735939,0.916
4,11,6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.78392889,-46.02746787,-44.85,0.09353898,1.273
4,11,4,11,4,11,4,11,6,9,4,11,6,9,6,9,4,11,4,11,4,11,4,11,6,9,-90.80651335,-46.03814773,-44.85,0.08163438,1.111
4,11,6,9,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.70728601,-45.93149283,-44.85,0.07420682,1.010
4,11,6,9,4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,6,9,-90.78650712,-46.0235029,-44.85,0.08699578,1.184
4,11,4,11,4,11,6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.74895872,-45.95692475,-44.85,0.05796603,0.789
6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73098129,-45.94571428,-44.85,0.06473299,0.881
4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.79065114,-46.02829793,-44.85,0.08764679,1.192
4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,-90.79505045,-46.03939169,-44.85,0.09434124,1.284
4,11,4,11,6,9,4,11,6,9,4,11,6,9,4,11,6,9,4,11,6,9,4,11,4,11,-90.80294591,-46.02863024,-44.85,0.07568433,1.030
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,-90.79530066,-46.02810707,-44.85,0.08280641,1.127
6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.79443553,-46.03002428,-44.85,0.08558875,1.164
4,11,4,11,4,11,4,11,6,9,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,-90.74068069,-45.95324689,-44.85,0.0625662,0.851
4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.78078201,-45.93730437,-44.85,0.00652236,0.089
6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,-90.83216071,-46.0389123,-44.85,0.05675159,0.772
6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.70792466,-45.92649875,-44.85,0.06857409,0.933
6,9,6,9,4,11,6,9,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,6,9,-90.79348006,-46.03423267,-44.85,0.09075261,1.235
4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.79361281,-46.02859253,-44.85,0.08497972,1.156
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,-90.79064125,-46.02831885,-44.85,0.0876776,1.193
6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.72023335,-45.93568651,-44.85,0.06545316,0.891
6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,-90.86187779,-46.04005301,-44.85,0.02817522,0.383
4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.76879168,-45.9433479,-44.85,0.02455622,0.334
4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.749895,-45.9556918,-44.85,0.0557968,0.759
4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,-90.7987285,-46.04311636,-44.85,0.09438786,1.284
4,11,6,9,6,9,4,11,6,9,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,-90.79482888,-46.02437185,-44.85,0.07954297,1.082
4,11,4,11,4,11,4,11,6,9,6,9,6,9,4,11,4,11,6,9,6,9,4,11,4,11,-90.83959807,-46.0410749,-44.85,0.05147683,0.700
4,11,4,11,4,11,6,9,4,11,6,9,4,11,6,9,4,11,6,9,4,11,4,11,4,11,-90.8063672,-46.03640151,-44.85,0.08003431,1.089
4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,6,9,-90.84115601,-46.0372892,-44.85,0.04613319,0.628
6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,-90.79292449,-45.94522102,-44.85,0.00229653,0.031
6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.74206179,-45.95318356,-44.85,0.06112177,0.832
4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.74464509,-45.9507188,-44.85,0.05607371,0.763
6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.79176491,-45.94146207,-44.85,-0.00030284,-0.004
4,11,6,9,6,9,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,-90.76780937,-45.93811861,-44.85,0.02030924,0.276
4,11,4,11,4,11,4,11,6,9,4,11,6,9,6,9,4,11,6,9,4,11,4,11,4,11,-90.79268969,-45.95968692,-44.85,0.01699723,0.231
6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,6,9,-90.80332255,-46.03157994,-44.85,0.07825739,1.065
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,4,11,6,9,-90.84169816,-46.02622191,-44.85,0.03452375,0.470
4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73209201,-45.93803622,-44.85,0.05594421,0.761
6,9,6,9,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,-90.78340427,-46.03074162,-44.85,0.09733735,1.324
6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,-90.78603294,-45.95977058,-44.85,0.02373764,0.323
6,9,6,9,6,9,6,9,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.79721742,-46.03502958,-44.85,0.08781216,1.195
4,11,4,11,4,11,6,9,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,-90.74065858,-45.95325073,-44.85,0.06259215,0.852
4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,-90.74468529,-45.94881066,-44.85,0.05412537,0.736
4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.74313814,-45.94799687,-44.85,0.05485873,0.746
4,11,4,11,6,9,4,11,4,11,4,11,6,9,4,11,6,9,6,9,6,9,4,11,4,11,-90.83403475,-46.03424682,-44.85,0.05021207,0.683
4,11,4,11,4,11,6,9,4,11,6,9,6,9,6,9,4,11,6,9,4,11,6,9,4,11,-90.77354641,-45.95815909,-44.85,0.03461268,0.471
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,-90.85797718,-46.03707586,-44.85,0.02909868,0.396
4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,6,9,-90.84842979,-46.03087052,-44.85,0.03244073,0.441
4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,-90.84275824,-46.03792185,-44.85,0.04516361,0.614
4,11,6,9,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.70965868,-45.92419761,-44.85,0.06453893,0.878
4,11,4,11,6,9,4,11,6,9,4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,-90.77793571,-45.95791613,-44.85,0.02998042,0.408
4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,-90.77111023,-46.03315005,-44.85,0.11203982,1.524
4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,-90.7836573,-45.93617622,-44.85,0.00251892,0.034
4,11,4,11,4,11,4,11,4,11,6,9,6,9,4,11,4,11,6,9,4,11,4,11,6,9,-90.85830957,-46.04763221,-44.85,0.03932264,0.535
4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,-90.78168045,-46.03903265,-44.85,0.1073522,1.461
4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,6,9,-90.83805083,-46.05774977,-44.85,0.06969894,0.948
4,11,6,9,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,6,9,-90.79267997,-46.03297234,-44.85,0.09029237,1.228
4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72595105,-45.9335503,-44.85,0.05759925,0.784
4,11,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,-90.74835177,-45.92595947,-44.85,0.0276077,0.376
6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.74613618,-45.98552527,-44.85,0.08938909,1.216
6,10,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,6,10,6,10,4,11,4,11,-90.79250135,-45.99257303,-44.85,0.05007168,0.681
4,11,6,10,6,10,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,6,10,-90.75285746,-45.99613049,-44.85,0.09327303,1.269
6,10,4,11,4,11,4,11,6,10,4,11,4,11,6,10,4,11,6,10,4,11,4,11,4,11,-90.76708666,-45.93760032,-44.85,0.02051366,0.279
4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,6,10,4,11,-90.7806262,-45.99244233,-44.85,0.06181613,0.841
4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73297648,-45.94048224,-44.85,0.05750576,0.782
4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71742556,-45.9294841,-44.85,0.06205854,0.844
4,11,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72614658,-45.93663331,-44.85,0.06048673,0.823
4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,6,10,4,11,-90.75455918,-45.99393607,-44.85,0.08937689,1.216
4,11,6,10,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,-90.72179155,-45.93144002,-44.85,0.05964847,0.812
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,6,10,-90.76996914,-45.99837368,-44.85,0.07840454,1.067
4,11,4,11,4,11,4,11,6,10,4,11,4,11,6,10,6,10,4,11,6,10,4,11,4,11,-90.76807675,-46.00153779,-44.85,0.08346104,1.136
4,11,4,11,6,10,4,11,6,10,6,10,4,11,6,10,6,10,4,11,6,10,6,10,4,11,-90.80464974,-46.0121677,-44.85,0.05751796,0.783
4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,10,4,11,-90.75915204,-45.92596612,-44.85,0.01681408,0.229
